Order Number,Date,Group Major,Pin,Item Description,Qty,Lot,Invoice
870842,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2003,FL24127C2-006,595027
870842,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2131,FL24127C2-007,595027
870842,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2110,FL24127C2-008,595027
870842,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2220,FL24127C2-009,595027
870842,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2125,FL24127C2-010,595027
870842,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2126,FL24127C2-011,595027
870842,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2136,FL24127C2-012,595027
870842,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2152,FL24127C2-013,595027
870842,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2136,FL24127C2-014,595027
870842,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2183,FL24127C2-015,595027
888641,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2236,FL24127C2-016,595072
888641,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2156,FL24127C2-017,595072
888641,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2150,FL24127C2-018,595072
888641,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2136,FL24127C2-019,595072
888641,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2142,FL24127C2-020,595072
888641,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2136,FL24127C2-021,595072
888641,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2217,FL24127C2-022,595072
888641,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2159,FL24127C2-023,595072
888641,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2196,FL24127C2-024,595072
888641,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2237,FL24127C2-025,595072
888641,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2164,FL24127C2-026,595072
888641,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2158,FL24127C2-027,595072
888641,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2167,FL24127C2-028,595072
888641,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2135,FL24127C2-029,595072
888641,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2152,FL24127C2-030,595072
888641,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2173,FL24127C2-031,595072
888641,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2176,FL24127C2-032,595072
888641,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2140,FL24127C2-033,595072
888641,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2170,FL24127C2-034,595072
888641,5/16/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2141,FL24127C2-035,595072
862728,5/21/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2114,FL24127C2-036,595540
888644,5/17/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2149,FL24127C2-037,595183
888644,5/17/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2112,FL24127C2-038,595183
888644,5/17/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2116,FL24127C2-039,595183
888644,5/17/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2110,FL24127C2-040,595183
888644,5/17/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2100,FL24127C2-041,595183
888644,5/17/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2110,FL24127C2-042,595183
888644,5/17/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2142,FL24127C2-043,595183
888644,5/17/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2122,FL24127C2-044,595183
888644,5/17/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2130,FL24127C2-045,595183
888644,5/17/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2143,FL24127C2-046,595183
888644,5/17/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2123,FL24127C2-047,595183
888644,5/17/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2161,FL24127C2-048,595183
888644,5/17/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2238,FL24127C2-049,595183
888644,5/17/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2141,FL24127C2-050,595183
888644,5/17/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2171,FL24127C2-051,595183
888644,5/17/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2165,FL24127C2-052,595183
888644,5/17/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2128,FL24127C2-053,595183
888644,5/17/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2129,FL24127C2-054,595183
888644,5/17/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2131,FL24127C2-055,595183
888644,5/17/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2153,FL24127C2-056,595183
888645,5/20/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2132,FL24127C2-057,595339
888645,5/20/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2124,FL24127C2-058,595339
888645,5/20/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2122,FL24127C2-059,595339
888645,5/20/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2121,FL24127C2-060,595339
888645,5/20/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2125,FL24127C2-061,595339
888645,5/20/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2253,FL24127C2-062,595339
888645,5/20/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2127,FL24127C2-063,595339
888645,5/20/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2169,FL24127C2-064,595339
888645,5/20/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2154,FL24127C2-065,595339
888645,5/20/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2205,FL24127C2-066,595339
888645,5/20/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2137,FL24127C2-067,595339
888645,5/20/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2140,FL24127C2-068,595339
888645,5/20/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2225,FL24127C2-069,595339
888645,5/20/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2163,FL24127C2-070,595339
888645,5/20/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2263,FL24127C2-071,595339
888645,5/20/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2220,FL24127C2-072,595339
888645,5/20/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2257,FL24127C2-073,595339
888645,5/20/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2246,FL24127C2-074,595339
888645,5/20/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2267,FL24127C2-075,595339
867384,5/22/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2166,FL24127C2-115,595688
867384,5/22/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2153,FL24127C2-116,595688
867384,5/22/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2179,FL24127C2-117,595688
867384,5/22/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2162,FL24127C2-118,595688
867384,5/22/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2161,FL24127C2-119,595688
867384,5/22/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2177,FL24127C2-120,595688
867384,5/22/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2188,FL24127C2-121,595688
867384,5/22/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2169,FL24127C2-122,595688
867384,5/22/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2065,FL24127C2-123,595688
867384,5/22/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2259,FL24127C2-124,595688
867384,5/22/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2202,FL24127C2-133,595688
867384,5/22/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2183,FL24127C2-134,595688
867384,5/22/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2217,FL24127C2-135,595688
867384,5/22/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2170,FL24127C2-136,595688
862728,5/21/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2196,FL24127C2-137,595540
867384,5/22/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2238,FL24127C2-138,595688
867384,5/22/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2152,FL24127C2-139,595688
862728,5/21/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2188,FL24127C2-140,595540
867384,5/22/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2195,FL24127C2-141,595688
867384,5/22/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2193,FL24127C2-142,595688
862728,5/21/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2200,FL24127C2-143,595540
862728,5/21/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2200,FL24127C2-144,595540
862728,5/21/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2164,FL24127C2-145,595540
862728,5/21/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2188,FL24127C2-146,595540
862728,5/21/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2198,FL24127C2-147,595540
862728,5/21/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2200,FL24127C2-148,595540
862728,5/21/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2210,FL24127C2-149,595540
862728,5/21/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2216,FL24127C2-150,595540
862728,5/21/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2195,FL24127C2-151,595540
862728,5/21/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2205,FL24127C2-152,595540
862728,5/21/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2400,FL24127C2-153,595540
867384,5/22/24,Whey Powder,1005062,WHEY POWDER TOTE (FOOD GRADE) KOSHER,2201,FL24127C2-154,595688
